Id,SalePrice
2734,179066.3325755423
2735,145568.78799273376
2736,134713.5220933048
2737,163865.63906808448
2738,191731.129472699
2739,244679.87658202503
2740,69754.91501279402
2741,210777.92833563974
2742,193804.86516182413
2743,154339.6562768215
2744,139992.30288061037
2745,179820.3925092958
2746,131629.78103030226
2747,149641.75442135142
2748,177674.49888798737
2749,260945.1528380061
2750,288553.2548079119
2751,162145.27086293543
2752,118052.61183085635
2753,111159.32602784701
2754,185183.86172237113
2755,120220.02546047726
2756,123279.64703673737
2757,149199.10805330184
2758,147631.0617959449
2759,332014.05612978333
2760,165894.20064714763
2761,225766.36945242327
2762,163040.25104010335
2763,309286.19597659074
2764,226775.26432384952
2765,145273.02538426575
2766,331369.9700153531
2767,201193.0931653562
2768,141271.2204071524
2769,143362.87399490288
2770,166207.4406888652
2771,316408.25031319074
2772,206391.73725963256
2773,307868.43681093666
2774,315454.4289347567
2775,112046.50535062881
2776,196928.48974814755
2777,285402.09352110274
2778,200212.75508762093
2779,267967.98905382113
2780,101311.3974592933
2781,169661.90147541894
2782,72432.03768447958
2783,241058.92194009558
2784,94069.91883283424
2785,276880.32711806026
2786,66633.50508814679
2787,83740.3882407166
2788,135688.72560459547
2789,216334.40148708553
2790,181555.85948145445
2791,243807.6267234519
2792,129023.38582105008
2793,102902.96231786441
2794,125177.67029587875
2795,114034.72690491329
2796,161305.05180877153
2797,136399.4969625222
2798,61092.58297727184
2799,226973.33938719518
2800,126718.53576111444
2801,112240.8545417755
2802,162578.59986810453
2803,235859.20250324
2804,169209.33986853115
2805,190164.37472457686
2806,92547.49135046532
2807,257876.6693136514
2808,298103.7787402784
2809,237931.35936080918
2810,130729.6081472207
2811,198375.3283095897
2812,177496.47952049464
2813,144328.3233329414
2814,377095.23707320454
2815,233013.34352175705
2816,190638.41104053927
2817,108242.81780049513
2818,160187.43765479611
2819,165107.23327550356
2820,377119.9585365925
2821,171657.52440011362
2822,277230.4533362377
2823,114242.32285668745
2824,169653.01177734736
2825,144502.7317884053
2826,211218.23792901554
2827,195154.24944191222
2828,136445.56517079336
2829,134258.68929748275
2830,235605.68573751347
2831,112385.70415670122
2832,183402.15318000072
2833,256085.53296652375
2834,477107.8199704905
2835,240998.74257890607
2836,249466.0986068436
2837,92610.59665404577
2838,128640.26365436928
2839,99405.37574831728
2840,152848.83345505348
2841,69498.72700745377
2842,253953.3228914512
2843,159922.52875771894
2844,153298.28388007372
2845,112607.81737411628
2846,115745.47880105033
2847,256544.02988965306
2848,159836.2511470605
2849,353493.8496879887
2850,132557.68214058032
2851,218174.85706566536
2852,137527.79858904512
2853,121519.08098951363
2854,155490.17183099498
2855,221332.40971419128
2856,279985.7120206468
2857,164416.44502692725
2858,137777.0198965355
2859,132070.60016389238
2860,153740.6242924792
2861,119237.12242599957
2862,192756.46150619423
2863,194422.54683562656
2864,262053.82136327174
2865,97684.62651595981
2866,272708.71928822534
2867,131386.77680391606
2868,109937.92389413065
2869,114747.69238044925
2870,214877.95070478186
2871,216735.86128963192
2872,158017.2375901628
2873,97050.59298223074
2874,246400.69621185312
2875,177256.06971943576
2876,207243.58871950774
2877,133285.05895522647
2878,317973.13380797766
2879,127789.83921721262
2880,223903.35015572372
2881,170740.50791457624
2882,136826.3758851222
2883,134223.06568483385
2884,205136.95187504982
2885,133270.27808022106
2886,147414.32435576984
2887,262106.04412951032
2888,135430.41084266177
2889,106797.54781205654
2890,197990.23777085094
2891,185455.07576091707
2892,132532.46465813168
2893,98787.47230177153
2894,188272.44569117395
2895,166110.2234066961
2896,180883.4125856374
2897,114717.20985948732
2898,348765.01692768617
2899,150054.75788262274
2900,191689.51923336563
2901,211220.05451271427
2902,137188.59263992298
2903,359024.22843273694
2904,109686.25463590451
2905,190327.36490713668
2906,130248.95933200957
2907,149440.91376615435
2908,245539.8191406239
2909,103804.91820288467
2910,87692.46253250226
2911,130865.46096860353
2912,256494.4676407879
2913,132550.56325364584
2914,127888.48602226733
2915,196095.23895966672
2916,174877.950488966
2917,207544.97190202583
2918,247348.9216914439
2919,137058.8342218152
